timestamp;nh3;co;no2;dust;uv;temperature;pressure;humidity;wind_speed;wind_direction;
3657;1021;1021;1016;847.41;458;7.08;1026.11;42.83;3.56;112.50;
3658;1018;1018;1020;843.26;486;7.07;1026.10;42.85;3.56;45.00;
3659;1020;1020;1020;844.92;477;7.05;1026.12;42.91;8.44;247.50;
3660;1021;1018;1021;841.60;468;7.06;1026.15;42.89;10.89;247.50;
3661;1016;1015;1019;846.58;470;7.06;1026.11;42.90;6.89;247.50;
3662;1014;1014;1016;844.92;471;7.03;1026.17;42.89;3.78;202.50;
3663;1018;1018;1020;823.34;465;7.06;1026.13;42.90;2.00;112.50;
3664;1021;1019;1021;847.41;479;7.08;1026.13;42.78;1.56;112.50;
3665;1018;1018;1020;847.41;480;7.10;1026.13;42.69;0.22;112.50;
3666;1016;1016;1021;847.41;459;7.11;1026.14;42.69;1.78;112.50;
3667;1021;1018;1016;847.41;462;7.11;1026.15;42.67;3.56;112.50;
3668;1014;1016;1021;846.58;461;7.07;1026.15;42.85;5.56;247.50;
3669;1020;1020;1015;843.26;467;6.88;1026.16;43.23;3.78;247.50;
3670;1018;1018;1016;845.75;466;6.88;1026.20;43.45;8.89;112.50;
3671;1021;1021;1018;847.41;466;6.88;1026.16;43.58;17.11;247.50;
3672;1018;1018;1016;847.41;464;6.84;1026.22;43.63;10.89;45.00;
3673;1016;1020;1018;846.58;482;6.85;1026.20;43.66;12.44;247.50;
3674;1018;1016;1019;847.41;461;6.79;1026.19;43.78;12.44;247.50;
3675;1015;1014;1014;846.58;464;6.82;1026.18;43.86;7.11;247.50;
3676;1021;1018;1020;847.41;482;6.86;1026.21;43.75;5.56;112.50;
3677;1016;1016;1016;700.49;451;6.85;1026.21;43.75;10.44;112.50;
3678;1016;1019;1014;844.92;455;6.90;1026.17;43.70;6.89;45.00;
3679;1021;1021;1021;843.26;473;6.83;1026.18;43.87;3.56;202.50;
3680;1017;1017;1017;844.09;472;6.90;1026.19;43.78;3.78;45.00;
3681;1014;1012;1011;844.09;454;6.94;1026.15;43.52;3.56;45.00;
3682;1017;1017;1016;846.58;464;6.95;1026.18;43.61;3.78;45.00;
3683;1012;1011;1017;844.09;466;6.98;1026.21;43.53;3.56;45.00;
3684;1019;1014;1021;845.75;467;6.93;1026.19;43.53;10.89;247.50;
3685;1021;1020;1018;847.41;465;6.94;1026.20;43.61;6.89;247.50;
3686;1017;1015;1019;844.92;455;6.98;1026.24;43.63;4.00;202.50;
3687;1019;1014;1016;844.92;451;6.99;1026.19;43.60;10.89;45.00;
3688;1018;1018;1020;843.26;461;6.92;1026.21;43.67;10.44;247.50;
3689;1019;1019;1020;844.92;450;6.80;1026.19;44.00;8.89;202.50;
3690;1019;1014;1021;844.92;449;6.82;1026.21;44.19;5.33;202.50;
3691;1018;1019;1019;847.41;455;6.88;1026.19;44.16;3.56;202.50;
3692;1014;1016;1016;839.11;458;6.94;1026.22;43.85;1.78;247.50;
3693;1016;1018;1018;843.26;458;6.93;1026.22;43.83;5.11;247.50;
3694;1014;1014;1016;844.92;462;6.72;1026.15;44.29;6.89;202.50;
3695;1016;1017;1017;841.60;457;6.73;1026.17;44.49;6.89;22.50;
3696;1016;1011;1010;843.26;448;6.78;1026.22;44.55;5.11;112.50;
3697;1016;1018;1021;829.15;467;6.86;1026.19;44.38;11.78;112.50;
3698;1021;1021;1020;847.41;465;6.89;1026.16;44.27;8.67;112.50;
3699;1021;1021;1018;844.92;470;6.92;1026.20;44.26;5.33;112.50;
3700;1020;1021;1021;847.41;449;6.95;1026.18;44.00;6.89;247.50;
3701;1016;1014;1021;846.58;449;6.94;1026.18;43.97;10.00;45.00;
3702;1017;1017;1017;843.26;459;6.89;1026.24;44.20;10.22;45.00;
3703;1015;1015;1012;844.09;453;6.72;1026.21;44.55;14.00;45.00;
3704;1016;1021;1018;843.26;461;6.75;1026.22;44.75;10.22;247.50;
3705;1019;1018;1016;841.60;458;6.71;1026.20;44.87;11.78;247.50;
3706;1020;1021;1021;845.75;466;6.73;1026.25;44.89;21.78;247.50;
3707;1016;1020;1019;847.41;452;6.71;1026.34;45.01;10.44;202.50;
3708;1017;1017;1014;841.60;448;6.47;1026.27;45.40;10.22;247.50;
3709;1020;1021;1021;843.26;466;6.60;1026.23;45.40;3.56;202.50;
3710;1018;1019;1016;844.92;453;6.68;1026.22;45.36;6.89;22.50;
3711;1019;1019;1020;844.92;460;6.55;1026.23;45.49;12.22;247.50;
3712;1019;1020;1016;844.09;445;6.67;1026.15;45.47;5.33;202.50;
3713;1019;1016;1014;844.92;456;6.66;1026.20;45.47;3.33;202.50;
3714;1015;1014;1021;846.58;444;6.73;1026.21;45.27;5.33;247.50;
3715;1021;1021;1020;845.75;452;6.67;1026.18;45.55;7.33;247.50;
3716;1014;1011;1015;841.60;456;6.69;1026.19;45.56;3.78;202.50;
3717;1014;1016;1018;841.60;457;6.74;1026.15;45.44;3.56;202.50;
3718;1020;1020;1019;843.26;446;6.71;1026.20;45.50;3.56;112.50;
3719;1021;1018;1019;847.41;448;6.70;1026.17;45.60;2.00;112.50;
3720;1021;1020;1016;844.92;456;6.71;1026.16;45.65;3.11;112.50;
3721;1017;1017;1014;844.09;439;6.66;1026.16;45.72;3.78;112.50;
3722;1016;1014;1017;843.26;454;6.72;1026.15;45.60;3.78;45.00;
3723;1016;1015;1017;843.26;452;6.67;1026.19;45.73;3.78;45.00;
3724;1014;1017;1016;841.60;437;6.73;1026.18;45.59;3.78;45.00;
3725;1020;1020;1016;847.41;437;6.78;1026.20;45.14;5.33;247.50;
3726;1019;1016;1020;847.41;454;6.78;1026.20;45.07;7.11;247.50;
3727;1016;1018;1019;847.41;446;6.79;1026.19;44.97;6.89;45.00;
3728;1020;1020;1018;847.41;450;6.79;1026.17;45.15;5.11;45.00;
3729;1020;1020;1021;845.75;437;6.83;1026.15;44.83;2.00;247.50;
3730;1019;1017;1016;841.60;437;6.82;1026.18;44.88;6.89;45.00;
3731;1016;1014;1017;844.09;437;6.75;1026.15;44.97;5.33;45.00;
3732;1019;1017;1016;841.60;435;6.72;1026.11;45.23;5.33;45.00;
3733;1018;1018;1021;847.41;443;6.68;1026.20;45.17;5.33;22.50;
3734;1016;1017;1014;846.58;449;6.64;1026.16;45.30;3.56;45.00;
3735;1018;1019;1020;844.92;450;6.70;1026.11;45.30;10.00;202.50;
3736;1019;1020;1021;844.92;447;6.71;1026.09;45.20;6.89;112.50;
3737;1018;1021;1020;844.92;432;6.75;1026.16;45.08;3.56;112.50;
3738;1016;1016;1018;847.41;442;6.78;1026.12;44.94;3.56;112.50;
3739;1021;1021;1018;847.41;435;6.81;1026.14;44.77;3.56;112.50;
3740;1021;1021;1020;847.41;438;6.79;1026.15;44.71;3.56;112.50;
3741;1021;1019;1020;844.92;432;6.83;1026.20;44.61;7.11;247.50;
3742;1014;1020;1016;845.75;438;6.76;1026.26;44.67;13.78;247.50;
3743;1017;1017;1014;844.09;442;6.61;1026.14;44.85;6.89;45.00;
3744;1019;1017;1017;844.09;429;6.71;1026.21;44.77;8.67;247.50;
3745;1014;1016;1018;843.26;444;6.61;1026.19;44.86;10.67;247.50;
3746;1014;1021;1016;846.58;448;6.69;1026.21;44.78;8.89;247.50;
3747;1018;1019;1020;846.58;454;6.63;1026.24;44.94;8.44;22.50;
3748;1018;1018;1019;844.92;429;6.60;1026.25;45.01;13.33;247.50;
3749;1017;1016;1014;846.58;436;6.59;1026.27;44.87;12.00;247.50;
3750;1017;1012;1020;843.26;451;6.44;1026.28;44.88;8.67;202.50;
3751;1020;1020;1016;843.26;445;6.48;1026.17;45.04;7.11;45.00;
3752;1016;1016;1014;841.60;445;6.44;1026.22;45.08;5.33;247.50;
3753;1017;1017;1017;844.09;436;6.44;1026.16;45.16;8.44;247.50;
3754;1021;1016;1020;847.41;434;6.37;1026.29;45.25;20.67;247.50;
3755;1016;1016;1014;844.92;452;6.33;1026.30;45.41;14.89;247.50;
3756;1020;1020;1016;847.41;444;6.28;1026.33;45.54;19.33;247.50;
3757;1020;1016;1014;844.92;450;6.21;1026.30;45.71;22.22;247.50;
3758;1014;1016;1018;846.58;425;6.29;1026.17;45.78;23.56;45.00;
3759;1018;1019;1020;844.92;434;6.38;1026.22;45.64;14.89;247.50;
3760;1016;1018;1016;847.41;427;6.35;1026.29;45.66;12.00;247.50;
3761;1021;1021;1020;841.60;425;6.46;1026.24;45.54;13.78;247.50;
3762;1016;1013;1011;844.09;450;6.31;1026.32;45.79;15.11;202.50;
3763;1020;1021;1016;841.60;423;6.12;1026.28;46.09;18.44;247.50;
3764;1014;1012;1014;844.09;429;6.20;1026.32;46.06;26.67;247.50;
3765;1021;1016;1020;841.60;427;6.18;1026.28;45.81;23.33;247.50;
3766;1018;1019;1014;844.92;435;6.33;1026.26;45.61;40.22;247.50;
3767;1016;1016;1018;843.26;425;6.42;1026.34;45.39;20.22;247.50;
3768;1014;1021;1016;845.75;433;6.32;1026.32;45.48;15.11;247.50;
3769;1016;1014;1021;844.92;434;6.21;1026.30;45.67;15.56;247.50;
3770;1014;1016;1015;841.60;434;6.21;1026.27;45.84;8.44;45.00;
3771;1014;1017;1014;842.43;422;6.21;1026.23;45.95;7.33;247.50;
3772;1020;1018;1014;844.92;427;6.34;1026.26;45.80;10.89;247.50;
3773;1018;1017;1020;847.41;426;6.41;1026.22;45.54;10.89;45.00;
3774;1018;1019;1020;847.41;428;6.33;1026.21;45.70;8.89;247.50;
3775;1021;1020;1019;847.41;428;6.22;1026.19;45.83;18.67;247.50;
3776;1011;1014;1021;847.41;431;6.33;1026.13;45.65;31.33;22.50;
3777;1020;1016;1020;841.60;443;6.25;1026.14;45.55;34.89;247.50;
3778;1015;1014;1020;845.75;421;6.34;1026.25;45.54;40.22;247.50;
3779;1020;1016;1014;846.58;420;6.34;1026.28;45.40;20.00;247.50;
3780;1016;1020;1016;845.75;437;6.12;1026.36;45.28;8.44;247.50;
3781;1020;1018;1014;846.58;425;5.98;1026.28;45.52;23.56;247.50;
3782;1016;1011;1012;844.09;422;6.19;1026.19;45.60;20.22;247.50;
3783;1018;1019;1020;844.92;421;6.07;1026.28;45.58;13.56;45.00;
3784;1016;1018;1019;844.92;425;6.00;1026.38;45.87;18.67;45.00;
3785;1016;1021;1019;843.26;425;5.93;1026.25;45.98;18.44;247.50;
3786;1020;1021;1020;841.60;429;5.88;1026.27;46.15;18.44;247.50;
3787;1019;1019;1021;845.75;438;6.03;1026.13;46.16;22.00;247.50;
3788;1016;1017;1014;843.26;426;6.01;1026.27;46.04;18.67;247.50;
3789;1021;1019;1015;847.41;417;6.11;1026.16;45.93;25.33;247.50;
3790;1019;1019;1020;844.92;438;5.91;1026.14;46.22;21.78;247.50;
3791;1016;1016;1018;843.26;417;6.04;1026.24;46.19;50.00;247.50;
3792;1016;1014;1016;842.43;443;6.16;1026.35;45.95;36.89;247.50;
3793;1015;1010;1014;842.43;429;6.14;1026.38;45.67;22.00;45.00;
3794;1017;1017;1014;844.09;437;6.03;1026.21;45.82;23.56;247.50;
3795;1016;1016;1018;843.26;418;6.04;1026.21;45.69;21.78;45.00;
3796;1018;1016;1020;845.75;426;6.07;1026.29;45.65;36.89;247.50;
3797;1020;1016;1014;845.75;439;5.97;1026.24;45.80;36.89;247.50;
3798;1016;1014;1018;845.75;420;6.11;1026.20;45.67;23.56;247.50;
3799;1014;1014;1016;841.60;417;6.15;1026.16;45.56;22.00;247.50;
3800;1016;1020;1019;844.92;440;6.15;1026.29;45.42;16.67;45.00;
3801;1014;1016;1018;847.41;430;6.09;1026.14;45.61;31.11;247.50;
3802;1017;1017;1020;844.09;423;6.09;1026.24;45.63;28.00;247.50;
3803;1020;1020;1018;841.60;432;6.03;1026.10;45.69;33.11;247.50;
3804;1019;1014;1016;845.75;415;6.03;1026.16;45.64;38.44;247.50;
3805;1016;1018;1017;843.26;439;6.08;1026.15;45.58;36.89;247.50;
3806;1016;1014;1018;841.60;413;6.16;1026.30;45.41;21.56;247.50;
3807;1021;1018;1019;847.41;421;6.15;1026.26;45.36;16.89;247.50;
3808;1021;1019;1020;846.58;418;5.91;1026.20;45.53;18.44;45.00;
3809;1016;1016;1017;843.26;422;5.81;1026.35;45.83;12.00;157.50;
3810;1017;1014;1019;844.09;416;5.82;1026.25;46.05;23.56;247.50;
3811;1012;1014;1016;844.09;416;5.98;1026.14;45.81;28.67;247.50;
3812;1019;1020;1021;846.58;420;5.80;1026.25;45.97;13.56;45.00;
3813;1020;1016;1016;845.75;412;5.89;1026.14;45.87;23.33;247.50;
3814;1020;1021;1021;847.41;428;6.03;1026.13;45.63;32.89;247.50;
3815;1018;1019;1016;843.26;413;6.05;1026.28;45.58;23.56;45.00;
3816;1017;1020;1020;841.60;438;5.93;1026.08;45.78;23.56;247.50;
3817;1020;1021;1019;847.41;436;5.95;1026.20;45.76;18.67;247.50;
3818;1019;1017;1020;841.60;413;5.99;1026.19;45.72;16.89;247.50;
3819;1021;1019;1014;846.58;417;5.91;1026.28;45.83;30.00;45.00;
3820;1016;1018;1016;847.41;421;5.98;1026.27;45.85;25.33;45.00;
3821;1021;1018;1016;844.92;411;6.00;1026.23;45.75;20.22;247.50;
3822;1017;1016;1021;846.58;412;5.83;1026.16;45.96;22.00;247.50;
3823;1018;1017;1017;844.09;426;5.90;1026.19;46.00;30.22;247.50;
3824;1019;1019;1016;845.75;435;5.88;1026.09;46.08;31.33;247.50;
3825;1018;1018;1016;844.92;424;5.98;1026.25;45.87;26.89;22.50;
3826;1014;1016;1018;843.26;414;5.86;1026.29;46.02;24.89;247.50;
3827;1018;1014;1020;845.75;420;5.96;1026.11;45.94;36.89;180.00;
3828;1016;1017;1014;844.09;427;6.01;1026.15;45.82;30.00;247.50;
3829;1014;1014;1016;841.60;424;5.89;1026.29;46.06;13.78;247.50;
3830;1011;1014;1017;844.09;416;5.85;1026.14;46.21;6.89;247.50;
3831;1018;1016;1016;845.75;428;5.82;1026.21;46.36;23.56;247.50;
3832;1016;1018;1017;844.92;425;5.87;1026.21;46.29;18.67;247.50;
3833;1018;1019;1016;843.26;413;5.73;1026.30;46.32;33.56;247.50;
3834;1021;1020;1016;844.92;407;5.70;1026.16;46.52;25.78;22.50;
3835;1020;1016;1021;843.26;429;5.57;1026.29;46.69;27.33;247.50;
3836;1018;1017;1020;844.09;416;5.76;1026.16;46.66;33.33;247.50;
3837;1014;1021;1018;843.26;418;5.83;1026.17;46.48;26.89;180.00;
3838;1020;1017;1017;844.09;423;5.75;1026.39;46.51;36.44;247.50;
3839;1021;1020;1014;846.58;424;5.78;1026.19;46.53;26.89;45.00;
3840;1018;1014;1021;843.26;418;5.83;1026.21;46.43;28.44;247.50;
3841;1016;1018;1016;844.92;408;5.83;1026.26;46.36;25.11;247.50;
3842;1016;1014;1018;841.60;405;5.79;1026.08;46.50;32.00;22.50;
3843;1020;1016;1020;847.41;419;5.78;1026.21;46.45;18.67;247.50;
3844;1017;1020;1016;846.58;411;5.85;1026.29;46.39;13.56;247.50;
3845;1016;1015;1017;842.43;411;5.70;1026.20;46.62;23.33;247.50;
3846;1020;1016;1015;843.26;405;5.79;1026.16;46.62;18.67;45.00;
3847;1018;1019;1020;843.26;410;5.77;1026.10;46.57;28.67;247.50;
3848;1017;1017;1017;846.58;402;5.84;1026.19;46.49;22.00;247.50;
3849;1014;1019;1019;844.92;426;5.73;1026.20;46.58;10.22;22.50;
3850;1021;1019;1014;844.92;412;5.79;1026.37;46.56;20.22;247.50;
3851;1018;1017;1020;845.75;406;5.79;1026.20;46.55;15.33;135.00;
3852;1016;1010;1017;839.94;406;5.84;1026.16;46.45;10.22;22.50;
3853;1021;1018;1014;844.92;409;5.81;1026.22;46.44;8.44;22.50;
3854;1020;1015;1020;845.75;406;5.90;1026.16;46.23;3.56;247.50;
3855;1016;1021;1018;847.41;414;5.91;1026.13;46.17;3.56;112.50;
3856;1016;1015;1017;842.43;401;5.93;1026.14;46.10;6.89;247.50;
3857;1016;1016;1017;844.92;409;5.89;1026.17;46.28;8.22;45.00;
3858;1014;1019;1017;841.60;399;5.79;1026.15;46.53;16.89;247.50;
3859;1021;1019;1014;846.58;408;5.77;1026.10;46.69;12.00;45.00;
3860;1019;1016;1018;847.41;400;5.80;1026.11;46.74;6.89;247.50;
3861;1016;1018;1014;844.92;403;5.82;1026.15;46.76;8.67;247.50;
3862;1019;1014;1014;843.26;399;5.78;1026.22;46.79;15.11;22.50;
3863;1016;1018;1017;844.92;409;5.71;1026.27;46.94;18.44;45.00;
3864;1016;1020;1016;844.92;405;5.63;1026.31;47.06;16.89;247.50;
3865;1017;1011;1014;839.11;403;5.82;1026.20;46.75;12.00;45.00;
3866;1011;1014;1016;841.60;414;5.74;1026.22;46.91;13.56;247.50;
3867;1017;1011;1017;839.11;410;5.77;1026.29;46.85;18.44;202.50;
3868;1021;1020;1019;844.92;412;5.77;1026.20;46.79;13.78;22.50;
3869;1012;1017;1014;842.43;395;5.84;1026.15;46.65;8.22;22.50;
3870;1019;1020;1020;841.60;396;5.81;1026.20;46.65;16.89;247.50;
3871;1017;1020;1016;846.58;402;5.84;1026.27;46.59;24.89;22.50;
3872;1018;1019;1014;844.92;395;5.91;1026.17;46.39;28.00;180.00;
3873;1020;1016;1016;845.75;393;5.91;1026.15;46.26;15.11;247.50;
3874;1017;1017;1012;844.09;404;5.92;1026.18;46.22;6.89;157.50;
3875;1021;1021;1020;844.92;418;5.89;1026.12;46.27;20.00;247.50;
3876;1019;1014;1016;841.60;391;5.79;1026.17;46.43;18.67;22.50;
3877;1020;1017;1019;844.92;397;5.87;1026.19;46.33;16.89;45.00;
3878;1014;1021;1020;843.26;398;5.77;1026.18;46.43;23.56;157.50;
3879;1019;1020;1021;846.58;406;5.67;1026.21;46.63;20.00;247.50;
3880;1019;1021;1018;843.26;409;5.65;1026.21;46.62;8.44;247.50;
3881;1020;1019;1016;845.75;389;5.79;1026.08;46.50;8.44;202.50;
3882;1015;1017;1014;841.60;397;5.84;1026.13;46.38;8.44;157.50;
3883;1018;1020;1021;846.58;395;5.88;1026.10;46.20;6.67;45.00;
3884;1016;1017;1017;839.94;389;5.90;1026.13;46.12;5.11;202.50;
3885;1014;1016;1015;843.26;394;5.86;1026.15;46.23;8.44;247.50;
3886;1014;1016;1017;843.26;399;5.80;1026.14;46.37;11.56;247.50;
3887;1014;1021;1018;844.92;414;5.82;1026.13;46.50;6.89;247.50;
3888;1018;1019;1016;845.75;404;5.88;1026.11;46.43;3.56;157.50;
3889;1018;1020;1021;847.41;386;5.92;1026.15;46.20;6.89;112.50;
3890;1016;1021;1021;845.75;397;5.94;1026.14;46.17;3.56;157.50;
3891;1012;1011;1016;844.09;407;5.95;1026.13;46.23;10.22;247.50;
3892;1018;1020;1016;841.60;388;5.85;1026.18;46.39;15.56;247.50;
3893;1019;1020;1021;841.60;389;5.85;1026.14;46.60;6.67;247.50;
3894;1014;1016;1015;843.26;390;5.84;1026.12;46.67;1.78;112.50;
3895;1011;1014;1012;844.09;395;5.90;1026.10;46.63;5.33;247.50;
3896;1020;1017;1017;844.92;391;5.90;1026.11;46.57;5.33;247.50;
3897;1016;1016;1021;843.26;402;5.91;1026.12;46.61;1.78;112.50;
3898;1020;1021;1016;847.41;408;5.95;1026.09;46.55;1.78;202.50;
3899;1016;1020;1018;841.60;399;5.99;1026.12;46.32;1.78;202.50;
3900;1017;1014;1016;841.60;396;6.02;1026.13;46.07;3.56;247.50;
3901;1019;1017;1016;841.60;382;5.90;1026.21;46.39;18.22;247.50;
3902;1020;1016;1014;845.75;387;5.92;1026.11;46.53;16.44;45.00;
3903;1021;1019;1014;845.75;390;5.92;1026.13;46.65;15.11;45.00;
3904;1020;1021;1018;843.26;401;5.95;1026.10;46.65;6.89;22.50;
3905;1016;1010;1017;839.11;381;6.01;1026.11;46.54;3.56;22.50;
3906;1017;1012;1011;844.09;387;6.04;1026.13;46.34;0.22;22.50;
3907;1017;1017;1017;844.09;391;6.06;1026.11;46.21;1.78;22.50;
3908;1019;1014;1020;841.60;398;6.08;1026.15;46.15;6.67;202.50;
3909;1018;1019;1021;841.60;386;6.10;1026.18;46.18;6.89;45.00;
3910;1017;1012;1011;839.11;385;6.12;1026.17;46.10;5.11;247.50;
3911;1014;1016;1019;843.26;403;6.13;1026.17;46.15;5.11;112.50;
3912;1020;1021;1018;847.41;377;6.14;1026.16;46.12;3.56;112.50;
3913;1021;1021;1016;845.75;395;6.12;1026.18;46.41;3.56;45.00;
3914;1019;1021;1021;847.41;392;6.15;1026.10;46.38;5.11;135.00;
3915;1019;1021;1020;847.41;392;6.17;1026.12;46.03;2.00;112.50;
3916;1020;1021;1018;843.26;379;6.18;1026.13;45.97;3.56;202.50;
3917;1014;1016;1018;843.26;392;6.19;1026.15;45.92;2.00;247.50;
3918;1018;1014;1020;845.75;384;6.04;1026.11;46.36;5.33;135.00;
3919;1017;1021;1018;847.41;382;6.11;1026.14;46.54;2.00;112.50;
3920;1020;1016;1016;845.75;380;6.13;1026.13;46.54;1.78;202.50;
3921;1015;1014;1016;841.60;382;6.16;1026.14;46.55;1.78;202.50;
3922;1021;1021;1018;843.26;387;6.20;1026.16;46.21;3.56;112.50;
3923;1020;1016;1021;843.26;380;6.23;1026.17;45.91;5.11;112.50;
3924;1016;1018;1021;847.41;392;6.24;1026.07;45.96;1.78;112.50;
3925;1021;1020;1016;846.58;384;6.25;1026.08;45.96;0.22;112.50;
3926;1016;1018;1019;847.41;388;6.26;1026.10;46.02;3.33;112.50;
3927;1014;1015;1017;842.43;392;6.25;1026.11;46.03;5.11;202.50;
3928;1017;1017;1016;841.60;373;6.23;1026.13;46.18;3.56;247.50;
3929;1014;1020;1016;846.58;374;6.19;1026.10;46.32;5.11;247.50;
3930;1014;1014;1018;846.58;378;6.21;1026.09;46.43;3.56;112.50;
3931;1021;1017;1016;844.92;379;6.25;1026.09;46.24;3.56;112.50;
3932;1020;1016;1018;847.41;380;6.27;1026.12;46.03;0.22;112.50;
3933;1020;1021;1021;847.41;377;6.29;1026.15;46.04;1.56;112.50;
3934;1015;1014;1020;846.58;375;6.31;1026.16;45.86;1.78;45.00;
3935;1016;1020;1019;847.41;371;6.31;1026.15;45.83;5.11;202.50;
3936;1014;1016;1017;844.09;388;6.28;1026.13;46.14;5.11;45.00;
3937;1014;1011;1014;839.11;380;6.32;1026.16;46.01;3.56;135.00;
3938;1021;1020;1016;846.58;369;6.33;1026.12;45.86;6.89;112.50;
3939;1017;1016;1014;844.09;385;6.31;1026.14;45.90;13.78;45.00;
3940;1014;1021;1020;843.26;374;6.24;1026.17;45.90;26.67;247.50;
3941;1019;1021;1019;847.41;371;6.22;1026.16;45.88;16.89;45.00;
3942;1017;1014;1020;845.75;394;6.25;1026.12;45.89;15.11;247.50;
3943;1019;1020;1021;843.26;378;6.27;1026.15;45.83;11.78;247.50;
3944;1017;1017;1017;844.09;378;6.19;1026.20;45.80;15.11;180.00;
3945;1016;1021;1021;841.60;389;6.27;1026.15;45.74;8.67;157.50;
3946;1021;1019;1021;846.58;367;6.15;1026.08;45.82;5.11;112.50;
3947;1016;1016;1018;843.26;376;6.25;1026.08;45.82;6.89;202.50;
3948;1019;1014;1016;845.75;391;6.21;1026.11;45.77;15.33;247.50;
3949;1020;1020;1017;847.41;378;6.26;1026.07;45.79;6.89;247.50;
3950;1014;1016;1019;847.41;368;6.23;1026.09;45.81;13.56;247.50;
3951;1018;1014;1014;844.09;387;6.26;1026.10;45.73;8.67;247.50;
3952;1011;1014;1016;841.60;367;6.28;1026.02;45.76;5.11;247.50;
3953;1016;1018;1017;844.92;378;6.31;1026.06;45.63;4.89;247.50;
3954;1016;1019;1016;844.09;384;6.32;1026.09;45.58;3.56;112.50;
3955;1020;1021;1021;843.26;383;6.34;1026.06;45.50;8.44;112.50;
3956;1017;1016;1012;843.26;361;6.32;1026.07;45.64;6.67;45.00;
3957;1015;1013;1010;841.60;380;6.31;1026.10;45.84;3.56;22.50;
3958;1014;1015;1010;839.94;365;6.33;1026.14;45.81;5.33;22.50;
3959;1010;1010;1014;838.28;372;6.33;1026.19;45.75;11.78;247.50;
3960;1014;1017;1016;844.09;377;6.21;1026.14;45.76;13.56;45.00;
3961;1019;1021;1020;843.26;370;6.04;1026.21;45.93;5.33;112.50;
3962;1020;1021;1021;847.41;381;6.13;1026.11;46.11;6.67;157.50;
3963;1017;1017;1017;843.26;368;6.21;1026.07;46.02;6.89;45.00;
3964;1016;1016;1018;843.26;378;6.27;1026.11;45.79;3.56;112.50;
3965;1018;1017;1016;841.60;364;6.30;1026.11;45.64;8.67;45.00;
3966;1014;1017;1016;841.60;368;6.28;1026.19;45.67;8.44;247.50;
3967;1010;1010;1014;842.43;363;6.21;1026.14;45.98;8.67;247.50;
3968;1018;1019;1020;845.75;374;6.27;1026.19;45.88;6.89;247.50;
3969;1014;1016;1020;847.41;363;6.20;1026.12;46.14;5.56;247.50;
3970;1019;1016;1018;847.41;360;6.19;1026.14;46.10;13.11;247.50;
3971;1019;1020;1021;846.58;380;6.25;1026.10;46.04;6.44;247.50;
3972;1017;1017;1012;841.60;367;6.22;1026.10;46.07;8.00;247.50;
3973;1017;1017;1011;844.09;370;6.12;1026.11;46.30;10.00;22.50;
3974;1010;1014;1015;844.09;356;6.17;1026.10;46.31;6.89;247.50;
3975;1019;1017;1016;841.60;379;6.21;1026.13;46.22;8.44;247.50;
3976;1016;1014;1016;841.60;379;6.13;1026.15;46.26;8.44;45.00;
3977;1017;1012;1015;843.26;371;6.13;1026.13;46.42;8.44;157.50;
3978;1020;1017;1014;844.92;353;6.15;1026.16;46.47;8.44;247.50;
3979;1014;1016;1020;843.26;360;6.10;1026.19;46.54;6.89;247.50;
3980;1021;1020;1016;844.92;367;6.03;1026.13;46.63;6.89;247.50;
3981;1019;1014;1020;844.92;374;6.15;1026.12;46.54;8.67;247.50;
3982;1014;1011;1016;839.11;376;6.09;1026.09;46.65;8.44;247.50;
3983;1021;1016;1015;847.41;351;6.15;1026.11;46.65;8.67;247.50;
3984;1018;1019;1020;846.58;351;6.20;1026.13;46.57;8.67;247.50;
3985;1016;1014;1018;841.60;362;6.16;1026.13;46.67;8.44;247.50;
3986;1016;1017;1014;841.60;355;6.06;1026.18;46.81;8.89;247.50;
3987;1012;1017;1016;844.09;358;5.98;1026.16;47.03;8.67;45.00;
3988;1014;1016;1018;843.26;355;5.94;1026.07;47.32;8.67;247.50;
3989;1021;1018;1014;846.58;360;6.11;1026.11;47.06;6.44;22.50;
3990;1012;1010;1014;842.43;373;6.17;1026.14;46.89;6.89;112.50;
3991;1019;1014;1020;844.09;351;6.14;1026.14;47.03;20.22;45.00;
3992;1014;1010;1014;838.28;354;6.02;1026.18;47.20;13.56;22.50;
3993;1016;1020;1016;841.60;359;6.02;1026.16;47.23;15.33;45.00;
3994;1019;1020;1020;841.60;354;5.91;1026.17;47.45;15.33;247.50;
3995;1014;1016;1019;843.26;352;5.88;1026.17;47.54;13.56;247.50;
3996;1017;1020;1020;846.58;359;5.84;1026.19;47.76;11.56;247.50;
3997;1017;1017;1016;841.60;351;5.90;1026.14;47.81;6.89;135.00;
3998;1016;1014;1016;845.75;370;6.00;1026.10;47.64;5.33;112.50;
3999;1021;1016;1021;845.75;372;6.08;1026.13;47.23;1.78;112.50;
4000;1018;1014;1016;841.60;349;6.05;1026.12;47.30;11.78;247.50;
4001;1016;1016;1017;845.75;347;5.95;1026.24;47.20;25.11;247.50;
4002;1017;1014;1021;843.26;356;5.89;1026.24;47.53;22.00;45.00;
4003;1020;1020;1017;847.41;347;5.93;1026.16;47.59;18.00;247.50;
4004;1021;1019;1014;846.58;362;6.04;1026.21;47.17;16.67;247.50;
